id,city,name,link,img,address,rating,price,Babysitting service,Kitchen,Shops,Massage,Swimming pool [indoor],Golf course [on-site],Family room,Table tennis,Restaurants,Playground,Garden,Sauna,Fitness center,Kids club,Poolside bar,Swimming pool [outdoor],Casino,Front desk [24-hour],Nightclub,Steamroom,Smoking area,Bar,Hot spring bath,Tennis court,Hot tub,Spa,Shared kitchen
HaNoi45,Ha Noi,Halais Hotel,https://www.agoda.com/halais-hotel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=4,https://pix6.agoda.net/hotelImages/641/6412871/6412871_19010317380071053782.jpg?s=1024x768,"48 Tran Nhan Tong,Hai Ba Trung, Hai Ba Trung District, Hanoi, Vietnam, 100000",8.4,998750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi46,Ha Noi,Church Boutique Hotel Nha Tho,https://www.agoda.com/church-boutique-hotel-nha-tho/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/400/400577/400577_14022414160018437579.jpg?s=1024x768,"No.9 Nha Tho Street,Old Quarter., Hoan Kiem District, Hanoi, Vietnam",7.8,1527922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HaNoi47,Ha Noi,Golden Moon Suite Hotel,https://www.agoda.com/golden-moon-suite-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/116/1160218/1160218_16061415010043544653.jpg?s=1024x768,"12A Hang Manh, Hoan Kiem, Hanoi, Vietnam, Old Quarter, Hanoi, Vietnam, 10000",8.9,779221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi48,Ha Noi,Lotus Inn West Lake,https://www.agoda.com/lotus-inn-west-lake/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/198900677.jpg?k=2e82d4200af71d08f3aa667f5aa7f9128b9154d08dd2c043eb5969bcef89123f&o=,"47, Nguyen Dinh Thi, Tay Ho, Ba Dinh District, Hanoi, Vietnam",8.5,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi49,Ha Noi,Hoang yen Hotel,https://www.agoda.com/hoang-yen-hotel/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/168572234.jpg?k=94f85e5270b7737ea793e66c4b690ce895565169f33936268f9688e785c7bc53&o=,"số 176a tổ 8, Phố Khương Thượng , Dong Da District, Hanoi, Vietnam",5.4,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi55,Ha Noi,My Hotel 07,https://www.agoda.com/my-hotel-07/hotel/hanoi-vn.html?asq=u2qcKLxwzRU5NDuxJ0kOF9KnDlGcy1O%2FCb7nhCRHqBCMPtLCffVIBeoY%2BiY7%2FW0ClmquAKG0EKEiDXgtKYyo0sZwrbl%2FCPjG%2FPFaenrWETU%2FQwUx5zYVkRT9V1SRqIuHQ3fvaxx%2FvSQPmnWDs2AUwbBs9eGBEoCHw6eVC1%2BXloiacY%2FwPspU3wBrNaiQo5vZILskCsWCMh5w6GSWyARLrQ%3D%3D&city=2758&tick=637039116966&languageId=1&userId=81b8f41d-936d-4d7b-9c96-407c79be1f71&sessionId=vow1qmcfu5haczlmed300kle&pageTypeId=103&origin=VN&locale=en-US&cid=-1&aid=130243&currencyCode=VND&htmlLanguage=en-us&cultureInfoName=en-US&ckuid=81b8f41d-936d-4d7b-9c96-407c79be1f71&prid=0&checkIn=2019-09-21&checkOut=2019-09-22&rooms=1&adults=2&children=0&priceCur=VND&los=1&textToSearch=Hanoi&productType=-1&travellerType=1&familyMode=off,https://pix6.agoda.net/hotelImages/5658098/-1/625cbd6c82fe75db975900c339654b62.jpg?s=1024x768,"No 7 le van huu, Hoan Kiem District, Hanoi, Vietnam, 100000",8.2,542857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi58,Ha Noi,Lake Side Hotel,https://www.agoda.com/lake-side-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/703/70335/70335_17041009470052263763.jpg?s=1024x768,"23 Ngoc Khanh,Giang Vo ward, Ba Dinh District, HN, Ba Dinh District, Hanoi, Vietnam, 10,000",7.3,1558442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi60,Ha Noi,Hanoi Daewoo Hotel,https://www.agoda.com/hanoi-daewoo-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=8,https://pix5.agoda.net/hotelImages/10960/-1/6b9b2f1dce39e31909c0f3d150b50d4c.jpg?s=1024x768,"360 Kim Ma Street, Ba Dinh District, Ba Dinh District, Hanoi, Vietnam",8.3,2488320,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HaNoi61,Ha Noi,Icon 36 Hotel,https://www.agoda.com/icon-36-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/239/239619/239619_17091815230056517066.jpg?s=1024x768,"19 Cua Dong Street, Hoan Kiem Dist., Old Quarter, Hanoi, Vietnam, 0084",8.0,796937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi63,Ha Noi,New Vision Palace hotel,https://www.agoda.com/new-vision-palace-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=8,https://pix6.agoda.net/hotelImages/163/1637664/1637664_16122118480049855372.jpg?s=1024x768,"53 Thuoc Bac, Old Quarter, Hanoi, Vietnam, 10000",9.3,1037364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi64,Ha Noi,Ba Sao Hotel,https://www.agoda.com/ba-sao-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/1031120/-1/6f8bf2a00af3fdb403fe468bee3c152a.jpg?s=1024x768,"No 23 lane 81, Trung Kinh st, Cau Giay, Ha Noi, Cau Giay District, Hanoi, Vietnam",7.6,519481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi68,Ha Noi,V-HOUSE 1 Serviced Apartment,https://www.agoda.com/v-house-1-serviced-apartment/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/567893/-1/82e8a78c788319d9977b68f442841adb.jpg?s=1024x768,"No.52, Lane 171 Nguyen Ngoc Vu, Trung Hoa, Cau Giay District, Hanoi, Vietnam",7.9,363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi71,Ha Noi,Oasis Hotel,https://www.agoda.com/oasis-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/108537/-1/830ff7ddef6b8079a9a32f53bf66a650.jpg?s=1024x768,"19 Lang Ha Street, Ba Dinh District, Ha Noi, Dong Da District, Hanoi, Vietnam, 0",5.7,1083117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi72,Ha Noi,Granda Suites Hanoi,https://www.agoda.com/granda-suites-hanoi/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=17,https://pix6.agoda.net/hotelImages/5462641/-1/aebe6ddf0d5731c036a54e3a46418a28.jpg?s=1024x768,"No. 16, Dich Vong Hau Street, Cau Giay district, Cau Giay District, Hanoi, Vietnam, 10000",8.8,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi76,Ha Noi,Lieber Hotel 2,https://www.agoda.com/lieber-hotel-2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/658/6589430/6589430_19021310130072238263.jpg?s=1024x768,"04 Yen Phuc, Ha Dong, Hanoi, Ha Dong District, Hanoi, Vietnam, 100000",9.1,380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi80,Ha Noi,V-Studio Apartment 2,https://www.agoda.com/v-studio-apartment-2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/567963/-1/309882b56af2a7253e9ad979642484f5.jpg?s=1024x768,"47 Alley 148 - Tran Duy Hung, Cau Giay District, Hanoi, Vietnam, 10000",8.7,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi84,Ha Noi,The Poppy Villa & Hotel,https://www.agoda.com/the-poppy-villa-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/752/7527252/7527252_19060414390074957444.jpg?s=1024x768,"12-14 Ngo Ba Trieu, Hai Ba Trung, Hai Ba Trung District, Hanoi, Vietnam, 10000",9.5,574545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi86,Ha Noi,Luxury Backpackers,"https://www.agoda.com/luxury-backpackers/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=8,6",https://pix6.agoda.net/hotelImages/126/1266368/1266368_17042012140052503268.jpg?s=1024x768,"56 Ngo Huyen street, Hoan Kiem Dist, Hanoi City, Hoan Kiem District, Hanoi, Vietnam, 00844",9.4,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi89,Ha Noi,Diamond Dorm Vietnam,https://www.agoda.com/diamond-dorm-vietnam/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/637/6376266/6376266_19010914540071177292.jpg?s=1024x768,"3b Tong Duy Tan, Hang Bong, Hoan Kiem, Hanoi, Hoan Kiem District, Hanoi, Vietnam, 100000",8.7,337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi90,Ha Noi,Mely Hotel,https://www.agoda.com/mely-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=3,https://pix6.agoda.net/hotelImages/730/730015/730015_14090910270021962562.jpg?s=1024x768,"21-23 Nhan Hoa, Nhan Chinh , Trung Hoa Nhan Chinh, Hanoi, Vietnam",7.6,360173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi91,Ha Noi,The Signature Inn Hostel,https://www.agoda.com/the-signature-inn-hostel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/4848665/-1/711eeaef90c99df761503ac913d6d01b.jpg?s=1024x768,"31-33 Hang Dong, Old Quarter, Hanoi, Vietnam, 111400",8.4,415584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi92,Ha Noi,Casa House,https://www.agoda.com/casa-house/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/8189008/-1/e9f172dd5b12f891033a23d32e9a8373.jpg?s=1024x768,"A6 ngach 4 ngo 276 Nghi Tam - Tay Ho, Tay Ho District, Hanoi, Vietnam, 100000",10.0,794286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi95,Ha Noi,Eco Luxury Hotel Hanoi,https://www.agoda.com/eco-luxury-hotel-hanoi/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/984367/-1/8f5010a67b00c23c751ecbbcff3af75d.jpg?s=1024x768,"17 Cửa Đông, Old Quarter, Hanoi, Vietnam",7.8,767532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi98,Ha Noi,OYO 196 Sweet Hotel,https://www.agoda.com/oyo-196-sweet-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/6980627/-1/568f3f40224e60a7da510c5003b24f4d.jpg?s=1024x768,"33 Tu Mo Street, Trung Hoa Ward, Cau Giay District, Hanoi, Cau Giay District, Hanoi, Vietnam, 100000",8.3,277099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi100,Ha Noi,My Hotel - Eiffel Hanoi,https://www.agoda.com/my-hotel-eiffel-hanoi/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/288/288418/288418_16092111170046712023.jpg?s=1024x768,"33 Bui Thi Xuan Street, Hai Ba Trung District, Hai Ba Trung District, Hanoi, Vietnam",8.2,427706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi101,Ha Noi,RedDoorz @ Dinh Liet Street,https://www.agoda.com/rendezvous-boutique-hotel_6/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/1618230/-1/3593390d7a72e41382aa5a6ad79d5687.jpg?s=1024x768,"36B Dinh Liet str, Hoan Kiem, Ha Noi, Old Quarter, Hanoi, Vietnam, 100000",7.0,522511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi103,Ha Noi,Granda Quan Hoa Apartment,https://www.agoda.com/granda-quan-hoa-apartment_3/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/3645953/-1/eff2cb22d32450a98a6c89fcdc376315.jpg?s=1024x768,"239 Quan Hoa, Cau Giay District, Hanoi, Vietnam",8.6,597403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi104,Ha Noi,OYO 268 Pavilion Hotel Hanoi,https://www.agoda.com/pavilion-hotel-hanoi/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/2430132/-1/0a6346b0f3801b710ea0c2bff7090fe4.jpg?s=1024x768,"21 - 23, Ma May street, Hang Buom ward, Hoan Kiem district, Hanoi, Old Quarter, Hanoi, Vietnam, 100000",7.0,341051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi106,Ha Noi,Time Hotel,https://www.agoda.com/time-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/271590/-1/5117882a5d2b5bdf31a6972becb9f523.jpg?s=1024x768,"18 Dao Duy Tu Street, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",7.7,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi125,Ha Noi,Hanoi Avatar Hotel,https://www.agoda.com/hanoi-avatar-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/240066/-1/9c643b31fedb3fa578c53b32a9a93155.jpg?s=1024x768,"75A Hang Dieu, Old Quarter, Hanoi, Vietnam, 100000",8.5,2813853,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi126,Ha Noi,Blue Hanoi Inn Luxury Hotel and Spa,https://www.agoda.com/blue-hanoi-inn-luxury-hotel-and-spa/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/267/2670923/2670923_17090510320055973524.jpg?s=1024x768,"466 De La Thanh, Dong Da District, Hanoi, Vietnam, 10000",7.8,603636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi127,Ha Noi,Real Hanoi Hotel,https://www.agoda.com/real-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/247/247448/247448_14070714500020170507.jpg?s=1024x768,"16C Trung Yen Lane, Dinh Liet Street, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",6.8,346320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi128,Ha Noi,Wild Lotus Hotel - Hang Be,https://www.agoda.com/wild-lotus-hotel-hang-be/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=9,https://pix5.agoda.net/hotelImages/443/443298/443298_14032517180018850021.jpg?s=1024x768,"63 Hang Be Street, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",6.9,571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi129,Ha Noi,Phuong Trang Hostel,https://www.agoda.com/phuong-trang-hostel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=6,https://q-xx.bstatic.com/xdata/images/hotel/840x460/119559724.jpg?k=132a48ef901543e565e8d7eb7cd782b1f441df2057eecb75ebd1cccec4f29777&o=,"14 Nguyen Van Cu Street, Bo De Ward, Long Bien District, Long Bien District, Hanoi, Vietnam",8.7,257259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi130,Ha Noi,JW Marriott Hotel Hanoi,https://www.agoda.com/jw-marriott-hotel-hanoi/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/4866107/0/1a04cd98dcec8b9f9d891cd2690ad9cb.jpg?s=1024x768,"No 8 Do Duc Duc Road, Trung Hoa Nhan Chinh, Hanoi, Vietnam, 100000",8.8,4299000,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
HaNoi131,Ha Noi,Times Hotel Xa Dan,https://www.agoda.com/times-hotel-xa-dan/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/443/443905/443905_15062918150031202188.jpg?s=1024x768,"No.31, Lane 27, Xa Dan Street, Dong Da Dist, Dong Da District, Hanoi, Vietnam",6.6,443898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi132,Ha Noi,Hanoi Prime Center Hotel,https://www.agoda.com/hanoi-prime-center-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/4138531/-1/c0194d0669a3a7639ff305e0a19c3b75.jpg?s=1024x768,"36 Hang Huong Str., Hoan Kiem Dist.,, Old Quarter, Hanoi, Vietnam, 1000000",8.9,761905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi133,Ha Noi,The Hanoian Hotel,https://www.agoda.com/the-hanoian-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/228/2284727/2284727_17052616050053257751.jpg?s=1024x768,"42A Hang Cot Street, Old Quarter, Old Quarter, Hanoi, Vietnam, 100000",9.4,5506494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HaNoi180,Ha Noi,Hanoi Garden Boutique Hotel and Spa,https://www.agoda.com/hanoi-garden-boutique-hotel-and-spa/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/535511/-1/41581c490a1992954f42a9645162683e.jpg?s=1024x768,"3B-5 Cha Ca, Old Quarter, Hoan Kiem District, Old Quarter, Hanoi, Vietnam",9.5,4155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi184,Ha Noi,Sheraton Hanoi Hotel,https://www.agoda.com/sheraton-hanoi-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/5077424/0/e1696d14453066335be5c4014197938c.jpg?s=1024x768,"K5 Nghi Tam, 11 Xuan Dieu Road, Tay Ho District, Hanoi, Vietnam",8.2,2380000,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HaNoi186,Ha Noi,Bavi Homestead,https://www.agoda.com/bavi-homestead_2/hotel/all/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=2,https://q-xx.bstatic.com/xdata/images/hotel/840x460/193824229.jpg?k=c57a7f6e002731b4755a941225634ff382f20dcc196325ae95b4ad62513a2fa6&o=,"Nghe Hamlet, Van Hoa Commune, Ba Vi District, Ha Noi, Ba Vi, Hanoi, Vietnam",8.5,590927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi188,Ha Noi,Elegant Suites Westlake,https://www.agoda.com/elegant-suites-westlake/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix6.agoda.net/hotelImages/570118/-1/32d634bdea3a73e47cb47bf1a4455382.jpg?s=1024x768,"10B Dang Thai Mai, Tay Ho District, Hanoi, Vietnam, 70000",8.7,2497792,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
HaNoi189,Ha Noi,Old Quarter Family Hotel,https://www.agoda.com/old-quarter-family-hotel/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1,https://pix5.agoda.net/hotelImages/5797937/-1/9558a42c14500c94abf46f5dcd187c15.jpg?s=1024x768,"Hai Tuong, Old Quarter, Hanoi, Vietnam, 10000",7.3,585000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HaNoi191,Ha Noi,Hanoi Westlake Phuong Anh Hotel,https://www.agoda.com/hanoi-westlake-phuong-anh-hotel_2/hotel/hanoi-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=0cb6f696-fb13-425e-86e1-249cea45b879&travellerType=1&tspTypes=3,https://pix5.agoda.net/hotelImages/503/5034354/5034354_18061113150066127857.jpg?s=1024x768,"No2, 236 Alley, Au Co Street, Quang An Ward, Tay Ho District, Hanoi, Vietnam, 100000",6.9,388909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
